film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
2244,513,126,6.8,171151,0
4354,42,90,6.1,16979,0
442,505,120,8.1,291603,9000
4407,3,2,4.8,50,70
2072,153,91,6.6,18792,1000
4539,1,1,7.4,5,5
3589,6,9,3.4,548,277
2518,129,233,5.6,25951,2000
1752,199,93,6,15352,0
1542,169,84,6.5,21406,0
1631,191,107,6.2,34592,0
3755,209,284,7.3,182718,20000
1640,426,109,5.9,109445,0
650,172,74,6.4,96096,0
1446,293,146,6.6,96690,0
228,275,112,7.1,76477,0
3246,6,1,7.3,257,237
863,71,45,6.7,20163,1000
1721,99,69,5.4,29008,896
1494,602,178,6.6,65297,0
3407,24,4,2.9,753,90
779,60,40,5.9,14226,555
3011,51,38,6.5,6689,0
2905,39,50,5.9,7519,445
117,167,62,7.9,23713,2000
3309,78,121,5.6,17461,0
3876,68,143,7.7,19846,0
4762,22,32,4.5,1040,0
1305,265,65,7.6,76016,0
3911,89,38,6,2582,0
4126,23,41,5.6,4478,825
1904,454,152,6,55994,0
1573,231,108,7.8,26300,0
3264,534,250,5.8,174578,0
4809,219,204,6.1,66123,28000
3544,187,233,7.3,172754,13000
4249,210,208,5.6,91640,20000
1802,35,24,5.4,1466,63
2505,128,97,6.5,14982,507
1591,316,125,6.4,64595,0
1272,316,131,7.1,29990,0
3797,646,529,7.6,403836,47000
381,113,60,6.5,51459,0
4479,552,534,7.9,293304,65000
711,265,93,7.4,50197,0
2597,434,121,6.6,108052,79000
2045,3189,328,8.9,1215718,16000
27,124,74,7.8,15840,0
1790,394,129,7,98899,0
1864,139,83,6.9,14354,0
3758,41,205,7.2,15267,0
1298,876,100,7.9,197845,16000
706,438,84,7.3,288451,0
4556,189,191,6,104481,16000
3475,319,273,6.3,104089,16000
1133,7,4,5.6,270,29
4083,207,265,5.7,104066,15000
4018,2,2,6.7,38,35
188,36,5,6.1,3411,816
4733,499,358,6.1,147497,52000
1406,116,68,7.2,14322,0
2643,100,107,6.2,65270,863
1204,71,28,6.3,5917,391
1250,366,152,5.6,42761,2000
646,176,61,7,114610,0
2070,194,66,5.8,48095,0
4054,28,12,4.4,1488,519
1287,160,43,5,15047,2000
1831,1009,226,7.7,200359,0
423,45,30,6.5,11031,739
266,247,100,6.4,38017,12000
2685,70,105,5.9,30055,593
3093,18,5,2.5,602,777
838,144,60,6.4,40858,0
692,49,22,5.3,3943,217
905,55,18,4.9,6124,125
3669,97,135,6.3,22220,0
2152,345,140,6.7,67856,0
3533,152,180,5.5,85531,0
1809,111,75,6.7,6906,605
2585,74,77,5,27517,470
2225,404,193,7.3,85028,0
1277,26,21,7.6,2631,0
3822,447,440,7.4,177383,44000
3336,35,14,7.5,11010,773
4647,100,139,7.1,20810,0
4026,710,416,6.1,228554,53000
2161,214,157,6.5,48973,736
893,89,50,5.8,38533,0
1177,2715,176,8.4,822500,22000
4110,80,149,7.4,9540,14000
200,660,131,8.3,382240,14000
2665,248,177,6.7,66840,0
1824,135,59,7.2,4743,219
9,97,65,7.7,7921,439
4061,144,221,6.9,55567,20000
3469,114,135,6.3,14814,0
784,154,42,7.3,30230,0
3427,118,230,6.9,55665,10000
4896,106,252,6.8,12572,27000
2461,76,72,5.5,21933,676
733,85,35,4.8,60884,0
770,157,20,7.3,74626,8000
611,916,185,8.6,887467,40000
4071,457,364,8,351274,131000
4211,173,222,6.6,106755,27000
3912,428,488,7.2,273556,39000
1868,128,70,5.4,13622,550
1585,85,55,5.5,8433,168
3442,736,451,6.5,306336,24000
1740,339,135,5.5,61417,941
157,76,16,7.3,5911,690
2897,820,329,8.1,491077,0
4420,7,9,4.7,781,62
835,227,104,5.7,54021,0
55,150,101,7.8,33987,0
2097,248,113,6.7,12821,0
1642,945,212,7.9,467113,0
883,76,27,5.3,29621,588
2588,134,85,6.9,33067,0
1604,69,37,5.3,5794,371
3671,264,354,8.4,151812,48000
1123,241,117,5.9,64121,880
3293,429,216,7.4,217480,21000
1135,502,154,6.4,92074,0
4961,19,16,8.2,2308,0
926,85,29,3.5,2971,89
1828,1138,226,6.7,198701,0
3948,28,64,3.5,2012,0
1826,764,210,7.2,204063,0
2538,657,166,8,400292,14000
2053,172,103,8,31589,0
2168,354,377,7.8,99353,0
3437,18,76,6.8,4212,2000
2651,1832,313,7.3,522040,5000
810,1182,162,8.6,740918,28000
436,269,81,4.6,33669,0
3678,136,288,6.9,34488,15000
4343,322,330,7.1,258186,24000
4434,269,245,6,115687,21000
2956,36,33,5.1,20567,291
669,50,17,6.7,4195,0
1066,117,32,6.4,20033,679
2519,178,127,6.2,20740,0
2567,26,98,7.3,6919,528
180,91,62,5.5,22764,511
2252,632,259,7.3,139535,0
2038,321,135,6,35830,0
1695,385,173,7.7,91377,0
2526,92,54,6,8522,874
2079,135,84,6.8,12049,1000
2224,56,40,7.4,11074,442
2166,935,304,8,512749,0
4687,258,263,6.3,154621,27000
4804,1,3,4.4,230,138
253,10,23,5.8,509,157
1060,63,15,6.8,2189,500
3192,220,248,6.8,131180,0
2562,503,241,6.5,55901,0
4118,3,13,6.3,38,16
4770,1018,596,7.9,272839,114000
4958,4,1,7.3,653,405
1456,197,49,4.1,16611,413
1969,322,161,6.3,76560,0
4394,201,242,6.2,54447,18000
3406,234,214,7.1,114925,13000
713,74,53,8.3,18980,0
2460,165,52,6.7,8369,957
4267,20,12,5.7,3605,0
2400,24,14,3.3,1257,48
4637,31,28,4.9,2425,968
2039,497,155,7,285623,0
2881,15,27,5.3,2242,69
1102,112,64,7,9283,592
2868,348,216,6.3,149549,0
1735,166,104,6.2,21319,416
477,259,94,3.6,33570,1000
3698,43,76,5.9,6277,0
2625,75,14,6.7,9190,501
1496,227,108,4.1,13048,243
1433,348,145,5.7,47612,995
925,227,77,7.2,56509,0
3809,22,56,6.1,3024,0
2176,154,126,7.3,26407,1000
1042,1420,162,8.6,782437,35000
4041,1722,703,8.1,995415,123000
4822,219,204,7.4,47764,44000
2391,151,116,6.9,20275,0
1297,397,75,6.7,120202,0
3454,127,288,7.5,68885,29000
4925,4,35,4.8,849,0
3487,127,214,6.8,38513,9000
4867,6,6,7.8,59,240
3944,139,345,7.4,43982,11000
878,104,71,7.7,43013,0
773,223,79,6.2,54650,12000
14,52,24,7.1,3418,204
4929,54,26,6.7,26992,0
119,74,22,7,5941,470
4349,11,43,6.8,1220,0
3069,259,147,6.7,20419,8000
1463,92,71,6.5,5254,141
185,128,66,7.3,33335,0
1626,1368,230,5.7,177729,0
426,300,203,7.3,39856,0
1767,66,26,5.8,19284,981
3576,73,136,7.5,12937,0
2614,29,47,8.3,2143,570
3366,60,32,3.8,5715,486
2126,66,35,4.6,4041,174
4461,11,13,5.4,4247,0
3710,211,296,5.5,81800,15000
2088,144,94,4.6,22243,686
4606,null,null,7.5,22,337
4090,238,241,6.3,147641,18000
821,69,37,6.1,6632,225
4911,15,9,4.7,342,0
4471,125,49,5.4,10483,0
3634,374,321,6,176598,25000
1153,1448,156,7.6,138941,0
1095,37,18,3.9,2265,839
331,376,145,7.7,172489,0
565,109,46,6,107801,0
4703,83,113,7.4,23480,21000
1396,628,180,5.7,101834,0
203,111,67,6.8,15293,609
3303,65,161,7.2,9727,0
769,177,51,6.7,78241,0
355,183,55,7.4,71183,0
1757,110,85,6.8,11088,544
3370,330,183,5.9,63108,15000
3885,62,171,6.7,21618,3000
4913,9,12,4.5,1180,740
2854,288,238,6.9,256928,0
2729,222,169,7.5,36846,0
1104,375,55,6.7,80580,0
3143,96,93,7.6,80639,25000
566,2,1,7.1,97,16
350,9,1,6.4,712,114
4945,20,3,3.5,1922,211
4840,100,130,6.3,17319,0
3538,17,49,5.7,2395,636
3000,138,176,5.6,59352,0
1136,263,96,6.5,32353,0
2479,232,110,7.4,60295,0
4046,177,255,6.2,106790,18000
2091,191,188,5.8,68722,0
2439,1463,284,6.9,286506,0
812,162,59,6.8,34774,1000
1490,315,162,7.3,45231,0
4574,2,18,7.1,260,116
1194,239,95,6.6,48621,0
3686,800,355,5.8,154955,25000
1876,761,193,8.5,497946,21000
2495,45,41,4.2,2599,128
4367,291,271,5.4,81699,45000
3161,1043,421,8.4,718837,16000
2364,64,123,6.8,5615,592
4686,183,242,6.1,54190,29000
2941,200,171,6.7,55630,0
4548,40,81,5.9,6223,0
3549,235,210,8,69759,27000
1833,521,138,4.9,71424,0
1648,107,50,4.9,12993,476
3053,72,110,6.2,24570,0
3921,828,511,7.5,284825,124000
1770,1166,233,7.5,314033,0
837,194,76,6.3,29205,0
4458,374,169,3.1,24854,31000
2371,2618,446,7.2,316018,0
4122,87,150,5.7,28573,5000
3015,165,153,6.6,113918,0
3356,71,210,6.7,24663,0
4525,99,85,6.7,43084,19000
2885,102,56,5.8,18220,0
2816,384,252,5.4,69989,0
1860,544,138,7.7,104991,0
1513,2153,281,7.1,238747,11000
3902,695,656,7.7,452465,89000
101,839,192,8.5,342585,18000
4016,284,401,7.2,185845,52000
2121,1057,287,7.4,194426,7000
4339,995,654,7,465019,129000
1483,53,89,6.3,13319,347
2236,806,239,7.8,348232,0
2142,222,114,6.1,45815,1000
2043,420,141,7.5,88270,0
4640,1,12,6,61,5
231,8,2,6.5,524,76
1658,178,116,6.8,31798,826
2063,457,123,5.6,53057,0
749,178,59,6.3,160321,0
3112,698,276,5.5,139426,0
3505,323,315,6.5,80140,16000
28,136,116,7.4,94225,0
3302,485,415,7.9,260607,47000
557,164,72,6.1,47819,2000
305,127,57,7.5,16255,0
2023,5,9,6.6,1003,39
1321,302,111,7,51996,0
1358,134,67,5.3,13661,487
854,856,185,6.9,430055,16000
1607,171,74,4.7,14280,683
3270,491,220,4.9,36372,3000
2922,178,190,5.7,37412,0
4627,3,23,7.2,186,111
4332,22,82,6.7,6920,0
3375,50,63,6.7,7394,0
1085,40,36,6.2,1402,74
4322,7,34,6.6,733,234
3748,59,52,5.7,7973,0
1209,202,91,5.7,59380,0
4898,96,154,5.3,16984,0
4221,265,376,7.3,235025,44000
2746,195,136,5.6,68417,0
1839,100,67,5.1,20219,0
4711,50,125,6.1,11476,0
1376,148,84,5.6,11768,492
108,10,36,7.4,1962,187
194,826,277,7.5,96410,0
3839,443,447,5.8,136019,14000
176,199,87,6.7,20678,0
4652,89,180,7.3,56605,23000
3706,45,103,6.6,18727,0
2081,147,117,6.3,38298,782
2171,263,149,7.4,134070,0
4621,20,22,5.7,1554,0
3349,1559,518,8,504419,19000
2174,690,171,7.7,266310,14000
338,321,223,7.4,105446,11000
4463,13,17,5.6,1933,708
3877,91,151,6,58957,0
1636,548,127,5.2,119590,0
4730,8,4,3.4,209,240
2779,522,181,7.2,110390,6000
475,91,64,7.6,24256,0
3276,114,181,7,14031,0
3043,409,111,2.7,88518,0
4116,107,129,5.1,34620,0
834,131,81,6.1,84424,0
339,321,223,7.4,105448,11000
1630,210,89,6.4,22447,0
3118,1264,323,5,163130,6000
1245,232,100,6.5,27191,0
2850,102,93,5.9,15877,590
3058,142,178,6.7,22212,0
4350,416,303,6.1,136093,24000
4142,270,405,7.9,95362,62000
3603,10,4,6.2,450,0
852,289,77,7,156143,0
244,150,32,5.2,10895,0
2599,12,8,4.1,783,42
4208,12,39,5.8,4006,0
4105,11,39,5.8,5203,1000
131,580,284,8,87978,0
2825,44,107,8.1,5475,0
78,176,73,8.3,44457,0
1749,92,38,5.6,6200,398
2570,106,117,6.4,18355,3000
1291,260,107,5.3,45497,1000
1807,38,64,7.7,9913,0
1760,82,53,4.5,4821,158
3724,550,436,5.6,223393,24000
3840,755,408,6.8,203111,32000
1895,269,118,6.1,85673,0
4121,391,274,7.8,202341,105000
3355,159,274,5,17478,0
1218,161,82,6.9,14548,1000
4166,1,5,3.6,101,17
3337,18,8,3.2,476,53
2713,117,167,7.6,16530,0
2551,29,36,6.2,2330,224
1923,53,69,6.9,4293,235
2830,881,387,7.5,414335,10000
1964,357,140,6.4,156717,0
526,418,103,7.9,59524,0
2342,26,39,6,1134,216
1363,210,68,6.7,15817,0
2789,199,168,7.4,89547,0
3703,292,310,7.4,375456,44000
3347,354,368,5.8,79517,12000
171,95,80,6.1,23268,794
4588,10,7,5.4,1928,482
2733,56,73,5.1,8398,498
1466,297,141,7.3,128285,0
1185,591,155,7.2,69980,0
3992,247,248,4.6,51204,26000
3057,374,232,7,255257,0
2156,420,248,7.6,92295,0
2380,53,81,6.6,6884,238
1734,1017,223,7.2,172080,0
2107,355,127,6.5,79141,2000
2778,29,80,6.7,2560,430
3097,79,131,6.1,15079,1000
1421,263,156,6.3,30119,455
3786,233,225,5.7,97089,20000
830,60,50,6.2,16741,309
842,29,36,5.3,7073,204
488,260,102,5.7,36108,0
2748,374,252,7.5,131462,15000
4101,27,44,5.4,3813,0
280,356,117,8.2,161972,9000
885,118,51,4.3,34896,877
2462,234,191,6.8,40514,808
4943,67,12,8.3,29450,0
3351,235,252,7.1,113295,0
4395,10,31,6,1177,0
722,103,17,3.3,24958,321
4855,13,1,8.2,374,0
532,108,46,7.7,23441,0
3108,82,80,6.2,10056,639
1568,1571,258,7.5,444683,16000
1216,321,77,6.5,27265,0
3510,492,288,8.2,485430,33000
1704,391,158,7.1,144021,0
2368,147,115,7.8,21394,11000
2960,40,93,6,3507,443
1016,552,177,6.5,278362,0
4212,323,304,7.2,87665,41000
4948,27,5,7.7,6762,2000
3687,129,148,5.6,64190,16000
2031,226,115,5,11487,952
1339,194,116,6,34597,0
682,150,56,7.2,36267,0
1007,114,66,6.1,45602,979
1304,805,167,4.9,58184,0
499,722,233,8.2,592582,25000
664,40,25,7.5,3466,355
4778,1,4,6.6,82,175
1919,485,195,7.1,107815,10000
2832,10,9,5.7,1358,60
4783,1023,568,8.1,472488,153000
1071,415,81,7.3,188116,0
1787,31,31,6.6,1661,163
1739,94,69,5.2,11212,874
1716,277,92,3.6,16761,391
1431,314,132,7.4,44795,0
1299,131,91,6,15358,328
825,30,15,5.3,5176,350
1719,138,51,7.2,8000,661
72,33,14,6.2,2017,270
3393,92,217,7.2,29608,0
2080,239,186,7.7,62607,0
357,225,106,6.6,74374,0
2517,187,66,5.1,20201,823
2267,2003,261,6.5,193770,0
3160,320,242,6.4,40941,0
1667,5060,297,8.8,1238746,21000
1533,426,147,7.6,198066,13000
2134,68,27,6.7,7690,376
3312,232,205,5.8,37446,0
896,155,62,6.8,46239,0
1313,638,172,6.7,137722,0
2087,32,6,7.2,1338,90
4389,20,85,7.3,2789,0
1949,296,160,7,60171,0
1101,86,38,6.7,4195,392
907,415,122,7.4,259492,51000
4698,68,97,5.7,9051,0
2475,31,20,7.7,4412,520
3363,27,35,6,3737,443
3254,106,192,6.2,37530,0
410,342,160,4.7,22521,1000
3078,103,102,6.5,72715,0
3292,224,167,5.4,52029,0
2428,625,358,7,109191,0
2308,416,271,7.4,100571,0
4800,2,22,7.7,74,34
1755,185,64,5.7,28649,2000
933,218,72,6.9,38399,0
468,126,49,4.2,8692,754
3173,10,25,5.4,374,83
1388,498,175,6.5,218341,0
576,545,110,7.6,267980,0
4887,58,119,5.9,28621,0
1294,79,32,6.7,6525,0
1074,229,127,7.5,24977,0
2527,908,285,7.5,243799,0
3762,119,116,6.5,12053,0
4919,30,24,5.4,1449,0
873,506,106,6.8,167750,10000
4664,221,279,6.6,149337,23000
163,16,8,6.7,803,85
1690,371,120,4.7,20467,0
4684,161,289,7,71782,27000
971,625,177,8.3,414219,11000
4095,41,40,5.6,6513,968
1022,184,64,6.2,52136,0
2147,191,130,4.8,22449,387
242,1026,140,8.2,232577,11000
3766,551,439,7.1,128729,50000
1821,888,251,7.3,109855,0
2893,37,16,5.4,2909,108
4065,106,170,6.5,76882,29000
1751,203,137,7.4,34848,0
290,263,112,6.8,72085,2000
1644,181,64,3.9,7277,231
2966,300,229,6.6,59462,0
494,37,28,5.6,5817,377
121,137,64,6.7,18656,933
3781,314,251,5.8,76828,24000
2658,205,198,7.3,84641,0
4146,41,91,6.5,14612,0
1282,398,131,6.2,54390,0
198,147,164,6.2,19875,0
681,54,14,6.2,6384,391
3509,196,168,5.3,35066,0
4831,3018,673,6.9,371639,197000
4445,132,141,6.8,83893,15000
4213,54,51,5.6,5116,5000
3841,131,261,7.3,64794,17000
723,2195,215,8.9,1324680,45000
3696,283,304,6.3,101178,10000
4767,279,297,7.1,79916,15000
2489,230,169,7.4,36321,0
3060,132,154,6.7,53053,0
1902,346,149,7.6,34232,0
2624,18,5,7.2,1289,76
2684,437,164,6.6,130776,0
2182,63,63,5.5,12164,491
2177,554,159,7,245989,0
634,137,47,6.9,81442,0
2089,577,181,7.2,267921,0
480,62,17,7.3,19650,0
1385,76,75,7.5,6246,451
4813,19,10,5.3,1432,0
23,230,99,7.8,71321,3000
2315,529,201,8,148238,0
2334,380,196,4.8,71202,0
930,425,129,7,183425,0
3400,504,355,7.3,177401,32000
263,74,26,4.5,2998,1000
3764,112,132,5.4,17590,0
2738,228,232,7.6,76681,0
3607,15,17,3,737,444
3867,899,428,6.3,326180,46000
655,256,22,7.7,21940,0
4255,475,393,8.1,312629,83000
3821,407,413,7.1,200035,36000
4323,669,418,6.7,310540,97000
4690,256,315,6.6,75329,24000
1854,215,71,3.6,13145,725
3486,64,126,6.5,14281,0
1141,244,83,6.4,125219,0
92,192,72,7,21554,0
4584,18,25,5.4,3170,0
1112,52,33,6.1,2735,157
136,61,8,7.2,5888,0
3474,296,304,7.7,385943,31000
4460,147,129,6.5,106820,14000
2241,666,207,6.7,183909,0
2450,183,81,6.7,18209,0
832,101,61,5.8,53132,0
1914,126,88,6.9,9233,571
1539,220,96,5.9,28099,0
2810,27,65,6.2,3624,313
4003,273,144,5.9,28807,0
4726,62,140,5.7,20821,0
1025,196,120,7.7,26720,920
4383,10,10,6.8,40,44
94,358,167,7.5,89403,0
4397,120,137,4,13913,0
175,183,73,6.1,16792,0
446,26,26,6.5,4769,406
2627,507,202,7.8,262160,10000
214,491,154,8.1,192940,0
2946,46,25,2,13815,446
726,39,19,5.2,49612,0
3688,11,18,4.5,652,161
2157,330,212,8.2,214091,13000
1229,105,78,6.4,14612,0
4472,130,196,6.9,47900,11000
4839,8,5,5,368,174
2566,1690,170,5.1,108076,0
1256,223,85,6.1,28942,0
3086,22,121,7.5,3329,489
2227,139,101,5.9,16555,817
1467,322,121,6.7,85844,0
4259,274,450,7.1,148327,29000
815,53,34,4.5,17262,1000
1972,205,97,5.4,57479,0
647,70,9,6.2,5061,0
407,419,184,7.2,49669,3000
4766,279,297,7.1,79909,15000
3875,301,389,7.5,95529,38000
1709,55,69,7.3,11077,0
1951,48,52,5.1,3407,309
2416,864,250,6.6,188679,0
2210,211,118,6.1,35508,0
337,54,40,3.5,2541,0
2731,90,25,5.1,4057,250
4341,30,150,3.5,2057,0
4313,178,220,7.1,105591,10000
3415,25,43,5.7,2659,558
1201,186,99,6.6,19986,0
4336,null,null,6.3,85,358
3681,323,228,5.2,47227,0
1052,318,106,7.5,36657,0
4876,5,5,8,63,205
4425,2,6,8,37,199
25,276,144,8.2,87424,0
3996,50,135,5.7,23916,0
3580,136,160,7.2,20827,0
4124,744,349,4.9,158720,37000
2101,27,1,5,758,47
900,62,28,5.6,13995,353
1852,81,68,6.9,3433,160
3735,82,156,5.5,24089,0
2378,662,252,6.2,78883,0
1891,271,81,4.8,10885,814
651,97,39,6.9,69733,0
2345,284,98,5,35834,0
1501,395,149,6.4,158864,0
133,565,164,8.6,216005,10000
2722,421,280,7.3,85333,0
224,75,59,6.7,13548,932
638,75,39,6.2,8391,0
1847,3516,284,6.7,464310,0
2910,273,232,5.9,65037,0
1976,252,35,7.2,14580,0
4113,200,216,7.5,66511,28000
3213,129,152,5.4,79094,0
4731,205,236,6.6,76010,15000
61,281,134,8.2,100890,0
1842,2012,291,7.3,544665,5000
2427,625,358,7,109188,0
1849,92,52,5.1,11211,215
1887,615,124,5.9,103787,3000
4492,308,272,5.6,84508,20000
324,337,166,6.9,113068,0
4496,109,146,6.2,75903,0
921,142,76,6.7,39529,1000
1041,416,125,7.5,50656,0
1683,229,108,5.2,61317,0
1429,265,134,6.2,49300,892
536,55,42,6.4,13692,877
515,308,114,7.6,39680,0
1184,103,36,6.1,14786,638
1412,224,98,7.2,89424,0
2725,366,196,5.9,56269,0
2412,269,163,6.3,103022,0
4719,163,163,5.3,33953,37000
1841,213,157,6.8,30096,0
618,610,153,7,215255,0
2350,1896,295,7.6,385670,0
3130,26,22,6.2,4820,0
1962,469,158,7.6,56665,0
4256,160,184,6.7,78008,23000
4137,56,78,5.5,6265,2000
1870,660,174,7.6,102123,0
4025,9,10,5.3,1159,453
4368,213,176,5.2,24735,16000
631,56,25,6,17443,694
3373,14,61,6.9,3579,0
4225,274,433,7.8,91082,28000
996,209,70,5.2,52805,0
3871,488,388,7.2,116159,28000
2547,102,120,6.4,27838,0
1973,181,73,4.4,23476,858
3626,73,112,6.8,20176,0
2640,177,36,6.3,5796,0
1615,105,84,5.8,9589,289
4480,84,58,5.6,12676,0
4244,33,43,5.3,4065,0
895,48,48,6.6,6921,344
1512,658,167,6.9,137003,0
1851,69,71,5.4,36471,459
1072,345,92,7,57958,0
229,21,8,4.1,440,44
2015,65,25,6.4,10771,413
443,111,45,7.1,11763,0
1912,104,79,5,26755,542
2630,619,260,6.4,79892,0
1551,79,91,4.6,33884,266
4453,190,249,6.9,25465,16000
1614,393,97,5.7,80305,0
1224,415,88,4.9,13320,327
2513,196,147,6.9,70698,9000
3353,179,103,3.7,19824,0
4129,751,538,7.3,358416,63000
313,41,25,5,1400,346
393,84,36,6.5,12771,828
4296,706,502,7.6,498397,82000
1197,434,123,7.6,77551,0
3899,47,188,5.7,9356,0
1696,523,135,6.6,201084,0
4585,64,50,6.7,12596,0
4725,26,18,5.1,1763,898
3436,440,450,7.6,279179,63000
2999,183,120,7.9,42389,37000
216,339,171,7.7,139288,0
2613,106,15,8.2,27569,349
4428,62,132,5.7,12410,6000
2809,150,127,5.6,74622,0
4802,null,null,7.4,7,0
4676,57,44,6.1,16198,0
1550,122,61,5.4,19079,602
130,580,284,8,87978,0
4326,212,393,7,92640,23000
1323,520,152,7.2,116910,0
4431,23,65,5.6,5507,812
1202,94,68,5.2,8367,120
795,104,66,6.7,16646,0
3378,9,29,7.4,586,0
3728,2,1,7.5,381,40
4418,3,9,7.1,265,489
2382,194,119,7.1,43903,5000
1105,586,138,7.5,142619,24000
4440,6,4,6.9,330,223
4447,242,401,6.7,61935,18000
2652,629,231,5.6,82380,0
3872,514,317,8.2,332276,77000
4261,6,1,7.7,629,84
2120,1057,287,7.4,194422,7000
2666,11,48,7.3,1006,808
3987,21,14,4.2,1561,531
3352,1,null,3.4,293,41
13,211,120,8.6,143086,0
1797,72,39,5.1,15074,1000
1005,50,78,7.4,6318,817
4311,515,362,7.3,236421,70000
2974,387,264,7.8,199056,14000
729,249,98,6.6,60504,0
2104,259,143,5.9,74315,0
3306,15,51,6.9,1272,675
1785,238,136,7,29058,838
2932,124,173,7.2,40878,0
3994,107,139,6.1,21176,0
623,68,58,5.9,23383,1000
3432,203,170,4.9,76770,0
4870,323,225,5.9,69484,28000
458,46,40,4.7,6046,583
1410,507,150,7,260442,0
3463,63,91,4.3,10233,0
1560,541,208,6.8,124765,0
1408,32,13,3.6,505,24
2605,26,23,6.2,1420,138
4475,10,4,2.8,459,236
1776,196,112,6.3,43651,997
1666,47,31,6.6,1666,124
3618,300,311,5.6,41509,0
1664,21,9,5.4,480,47
1004,14,22,6.8,1135,85
2894,40,84,7.7,10564,0
4645,130,145,6.1,54010,13000
3818,849,539,7.1,287822,37000
774,335,123,4.9,20815,0
4148,135,279,7.1,42678,0
183,223,112,7.4,67797,0
3215,138,197,6.7,52852,4000
4275,null,null,8.2,18,54
4692,720,384,5.4,139593,44000
2467,104,65,5.5,23527,767
2103,276,119,6.2,17436,0
3938,32,99,7.9,12029,0
785,161,83,7.1,23996,915
474,38,68,5.9,2705,314
2021,188,93,4.1,40227,681
3614,291,323,7.1,110616,16000
1049,582,184,7.1,191437,0
2742,43,88,7.4,3394,694
304,771,234,8.5,661017,16000
616,776,210,6.4,207686,0
4814,60,158,6.1,20885,0
3448,141,248,7.3,23629,0
3651,326,316,6.8,149947,18000
3145,547,391,7.9,251349,10000
2642,6,24,6.6,813,135
33,55,17,7.1,2756,501
3825,112,195,6.5,46347,10000
4032,86,98,5.5,36914,0
772,416,137,7.2,199025,0
3711,27,24,6.2,3266,421
2284,140,84,5.6,22844,876
3009,147,210,6.7,60516,0
4189,11,46,4.3,2806,0
2589,189,208,7.2,70885,0
3277,59,36,4.1,8346,1000
2169,323,125,6.5,48753,0
333,372,235,5.7,31952,0
1378,123,65,6,8217,573
246,1110,392,8.5,563827,23000
4378,433,384,7.9,279093,41000
2592,235,229,5.7,23349,0
1502,89,50,5.5,8055,816
2046,2789,275,7.2,421818,0
22,34,12,7.1,2269,236
518,120,50,6.8,42614,0
250,303,208,7,152232,10000
4727,11,14,6.1,1351,212
782,62,40,5.6,32224,617
3458,59,136,5.7,5013,0
1633,320,101,6.1,47876,0
1937,662,175,5.5,75573,4000
4742,88,246,6.9,27650,0
4666,49,45,6.3,4693,0
1694,153,100,8,10369,1000
447,584,99,8.1,271794,24000
4562,180,161,6.1,48236,10000
1853,392,97,6.1,83786,0
1497,73,38,7,2742,72
2895,161,221,5.4,34556,17000
3577,279,178,5.6,67978,12000
2593,66,49,5.6,6562,647
1748,341,105,6.4,34730,0
4196,32,10,6,2417,0
4959,13,13,7.3,3405,533
2447,522,233,6.7,96569,0
3917,75,116,7.2,24997,13000
276,900,223,8.8,837759,17000
2671,1740,267,6.6,172792,0
4199,232,275,5.7,97664,17000
2387,331,169,7.6,45984,0
1485,327,117,6.7,27536,1000
2322,72,114,7.2,7721,635
223,26,6,6.3,2215,122
4821,440,411,7.3,126893,33000
4403,18,4,6.4,2169,0
3359,420,261,7.7,223127,38000
3833,141,185,5.3,43709,0
1346,26,34,6.3,1398,132
677,87,23,7.4,13455,2000
1493,867,223,7.6,170684,0
924,656,223,6.3,170179,0
903,71,27,6.5,11453,0
3973,720,538,7.4,197412,71000
4488,155,220,5,31791,10000
2660,419,157,7.4,88590,0
1268,394,143,7.1,111368,0
3216,201,217,7.1,88035,10000
4736,126,178,6.5,57674,11000
2838,115,115,6.4,19114,0
662,78,16,7,24438,0
2260,154,85,5.9,31984,0
2282,298,98,7,44979,0
4276,266,285,6.7,88241,23000
73,350,181,8.3,175196,10000
4644,38,46,5.8,5255,0
2451,106,86,7.5,22289,0
2290,1125,441,7.5,186606,0
4119,4,null,5.5,181,72
3968,50,68,5.9,12383,0
3878,15,17,6,609,705
1428,148,115,7,23023,0
2827,760,274,8.2,426359,76000
3905,82,145,5.2,11482,0
1996,471,178,6.4,130094,0
4357,11,56,5.3,2103,675
382,326,166,5.9,29488,0
4402,113,159,6.8,39357,14000
2702,74,142,6.7,14581,348
1053,227,110,6.8,21998,0
4964,9,2,7.9,1824,0
3046,232,208,6.2,86205,5000
3974,236,289,6.1,82082,10000
606,125,55,6.8,96607,5000
115,275,129,7,82073,0
2533,174,60,7.4,9607,0
4924,9,14,6,1212,426
4165,3,1,3.3,114,200
4642,7,36,5.5,1048,793
26,25,7,6.5,1047,548
4722,177,177,6.4,57349,0
939,339,139,6.8,225282,0
1154,877,213,8.1,667983,18000
4351,180,350,7,45799,0
2491,123,122,6.8,11202,750
3382,190,245,6.5,80196,0
2901,31,30,5.9,12078,0
3008,380,265,6.5,168172,0
4612,55,56,4.2,7888,0
4920,106,214,6.3,32567,0
3466,637,344,5.8,229679,15000
913,54,34,6.1,11370,829
4952,39,9,7.9,3828,733
500,270,110,5.3,21359,0
2501,70,56,6.8,4120,0
3125,250,150,3.8,43300,0
938,111,41,6.4,4049,166
4237,231,288,6.8,83171,17000
